entry_time,exit_time,direction,entry_price,stop,target,exit_price,realized_r,natural_rr,exit_reason,hold_bars,ref_high,ref_low,atr_at_exit,cost_r,net_r
2024-02-07 13:30:00+00:00,2024-02-07 14:05:00+00:00,bear,1.26348,1.26399,1.26158,1.26399,-1.0,3.71,stop,7,1.26376,1.26158,0.0005019612788274335,0.20607463517915592,-1.206074635179156
2024-02-08 07:10:00+00:00,2024-02-08 08:45:00+00:00,bear,1.26333,1.26386,1.2616,1.2616,3.2914,3.29,target,19,1.2634,1.2616,0.0004480190053430594,0.15094339622643804,3.1404566037735617
2024-02-08 17:05:00+00:00,2024-02-08 17:40:00+00:00,bear,1.2616,1.26215,1.25714,1.26215,-1.0,8.09,stop,7,1.26194,1.25714,0.00046757318755736557,0.1879611988688342,-1.1879611988688341
2024-02-09 07:10:00+00:00,2024-02-09 07:45:00+00:00,bear,1.26279,1.26298,1.26114,1.26298,-1.0,8.88,stop,7,1.26292,1.26114,0.0002549716256747766,0.4881504278093767,-1.4881504278093767
2024-02-12 07:45:00+00:00,2024-02-12 07:50:00+00:00,bear,1.26385,1.26437,1.26262,1.26437,-1.0,2.36,stop,1,1.26394,1.26262,0.0003650751898662492,0.18894953748711177,-1.1889495374871117
2024-02-12 16:30:00+00:00,2024-02-12 16:35:00+00:00,bear,1.26276,1.26295,1.26084,1.26295,-1.0,10.0,stop,1,1.26286,1.26084,0.00041543978230794355,0.5303788900812821,-1.5303788900812823
2024-02-12 17:05:00+00:00,2024-02-12 17:10:00+00:00,bear,1.26325,1.26339,1.26058,1.26339,-1.0,19.4,stop,1,1.26326,1.26058,0.00037199588026810994,0.7042842429527506,-1.7042842429527507
2024-02-13 13:15:00+00:00,2024-02-13 13:30:00+00:00,bear,1.26767,1.26838,1.2636,1.26838,-1.0,5.71,stop,3,1.2677,1.2636,0.001085109082972326,0.18909218894171617,-1.189092188941716
2024-02-14 13:50:00+00:00,2024-02-14 18:00:00+00:00,bear,1.25582,1.25684,1.25352,1.25684,-1.0,2.25,stop,50,1.25585,1.25352,0.0004182754396676254,0.0989350705719404,-1.0989350705719403
2024-02-16 07:35:00+00:00,2024-02-16 08:15:00+00:00,bear,1.25984,1.26066,1.25806,1.25806,2.1762,2.18,target,8,1.26049,1.25806,0.00048757084040589445,0.09756097560977742,2.0786390243902226
2024-02-19 07:35:00+00:00,2024-02-19 09:45:00+00:00,bear,1.26249,1.26298,1.26111,1.26111,2.8438,2.84,target,26,1.26268,1.26111,0.00040359901708525534,0.1632653061224152,2.6805346938775845
2024-02-20 07:20:00+00:00,2024-02-20 09:05:00+00:00,bear,1.25912,1.25939,1.258,1.25939,-1.0,4.11,stop,21,1.25926,1.258,0.00045479043425590473,0.38051674708443745,-1.3805167470844375
2024-02-20 13:15:00+00:00,2024-02-20 13:30:00+00:00,bear,1.26148,1.26204,1.2585,1.26204,-1.0,5.29,stop,3,1.26158,1.2585,0.0005442529230906105,0.1914511538473363,-1.1914511538473362
2024-02-21 13:25:00+00:00,2024-02-21 14:10:00+00:00,bear,1.26231,1.26306,1.26023,1.26306,-1.0,2.77,stop,9,1.26245,1.26023,0.00044392989338030823,0.1362619928920154,-1.1362619928920155
2024-02-27 10:30:00+00:00,2024-02-27 14:50:00+00:00,bull,1.26783,1.26709,1.26965,1.26709,-1.0,2.45,stop,52,1.26965,1.26774,0.0004916225070431639,0.14132584507049115,-1.141325845070491
2024-02-27 15:00:00+00:00,2024-02-27 15:05:00+00:00,bull,1.26724,1.26661,1.26949,1.26661,-1.0,3.6,stop,1,1.26949,1.26713,0.0005746809941595591,0.1725937296952282,-1.1725937296952282
2024-02-28 14:50:00+00:00,2024-02-28 16:40:00+00:00,bear,1.26523,1.26583,1.26211,1.26583,-1.0,5.17,stop,22,1.26574,1.26211,0.00047991076862002944,0.17332589738502155,-1.1733258973850216
2024-02-29 07:35:00+00:00,2024-02-29 07:45:00+00:00,bull,1.26582,1.26535,1.26709,1.26535,-1.0,2.69,stop,2,1.26709,1.26567,0.00038714124192090803,0.21139800445968437,-1.2113980044596844
2024-02-29 15:15:00+00:00,2024-02-29 16:10:00+00:00,bear,1.26739,1.26819,1.26376,1.26376,4.5236,4.52,target,11,1.26742,1.26376,0.0007183977138588056,0.10000000000001102,4.423599999999989
2024-03-01 07:00:00+00:00,2024-03-01 07:10:00+00:00,bear,1.26302,1.26354,1.26119,1.26354,-1.0,3.54,stop,2,1.26315,1.26119,0.0001832807748761618,0.171469305276529,-1.171469305276529
2024-03-01 12:00:00+00:00,2024-03-01 12:10:00+00:00,bear,1.26397,1.26465,1.26239,1.26465,-1.0,2.34,stop,2,1.26412,1.26239,0.00044625073406707316,0.15045961279904643,-1.1504596127990465
2024-03-01 16:15:00+00:00,2024-03-01 17:20:00+00:00,bear,1.26446,1.26568,1.26172,1.26568,-1.0,2.25,stop,13,1.26468,1.26172,0.0005279456139413204,0.08721088581726733,-1.0872108858172673
2024-03-01 17:20:00+00:00,2024-03-01 17:30:00+00:00,bear,1.26538,1.26573,1.25995,1.26573,-1.0,15.39,stop,2,1.2656,1.25995,0.000501902085490236,0.300271726498543,-1.300271726498543
2024-03-04 13:25:00+00:00,2024-03-04 14:40:00+00:00,bull,1.26682,1.26653,1.26832,1.26832,5.1152,5.12,target,15,1.26832,1.26659,0.00040737626215053434,0.2758620689653998,4.8393379310346
2024-03-07 09:05:00+00:00,2024-03-07 09:10:00+00:00,bull,1.27314,1.27308,1.27436,1.27308,-1.0,21.86,stop,1,1.27436,1.27313,0.0003619121299929435,1.6349267749955099,-2.6349267749955096
2024-03-08 07:25:00+00:00,2024-03-08 08:30:00+00:00,bull,1.28041,1.28006,1.2816,1.2816,3.4296,3.43,target,13,1.2816,1.28038,0.00037346286187207357,0.22857142857138127,3.201028571428619
2024-03-11 07:20:00+00:00,2024-03-11 07:35:00+00:00,bull,1.28456,1.28447,1.28618,1.28447,-1.0,18.74,stop,3,1.28618,1.28454,0.0003376475680136781,1.0764708711196254,-2.0764708711196254
2024-03-11 13:00:00+00:00,2024-03-11 13:05:00+00:00,bull,1.2829,1.28234,1.28536,1.28234,-1.0,4.38,stop,1,1.28536,1.28241,0.00043518068309035947,0.1817125609902451,-1.181712560990245
2024-03-12 07:05:00+00:00,2024-03-12 07:55:00+00:00,bull,1.28051,1.28003,1.28216,1.28003,-1.0,3.46,stop,10,1.28216,1.28044,0.0004462321094580992,0.21314917806853606,-1.213149178068536
2024-03-12 13:50:00+00:00,2024-03-13 11:55:00+00:00,bull,1.27569,1.2745,1.28076,1.28076,4.2602,4.26,target,265,1.28076,1.27545,0.00041119025726227244,0.06722689075630114,4.192973109243699
2024-03-15 06:00:00+00:00,2024-03-15 10:05:00+00:00,bull,1.27366,1.27294,1.27546,1.27546,2.5081,2.51,target,49,1.27546,1.27337,0.00040040095717021974,0.11111111111110279,2.3969888888888975
2024-03-15 15:05:00+00:00,2024-03-15 15:40:00+00:00,bull,1.27371,1.27356,1.27585,1.27356,-1.0,14.0,stop,7,1.27585,1.27364,0.00045156097583852364,0.6838536586134227,-1.6838536586134227
2024-03-18 10:40:00+00:00,2024-03-18 14:40:00+00:00,bull,1.27316,1.27269,1.27465,1.27269,-1.0,3.16,stop,48,1.27465,1.27286,0.00037043946647193684,0.2096212198374533,-1.2096212198374534
2024-03-18 14:40:00+00:00,2024-03-18 15:00:00+00:00,bull,1.27297,1.27235,1.27465,1.27235,-1.0,2.72,stop,4,1.27465,1.27272,0.00037826196381470016,0.15953725514638722,-1.1595372551463872
2024-03-19 10:40:00+00:00,2024-03-19 16:15:00+00:00,bull,1.2684,1.2667,1.27186,1.27186,2.0319,2.03,target,67,1.27186,1.26836,0.0003758042985600238,0.047058823529410806,1.984841176470589
2024-03-20 10:05:00+00:00,2024-03-20 12:30:00+00:00,bull,1.26967,1.26861,1.27295,1.26861,-1.0,3.09,stop,29,1.27295,1.26957,0.0003386534602120001,0.09144591793452306,-1.091445917934523
2024-03-21 06:00:00+00:00,2024-03-21 07:10:00+00:00,bull,1.27924,1.27878,1.28023,1.28023,2.139,2.14,target,14,1.28023,1.2789,0.0002683366674511426,0.17391304347829684,1.965086956521703
2024-03-21 11:10:00+00:00,2024-03-21 11:20:00+00:00,bull,1.27642,1.27613,1.2803,1.27613,-1.0,13.26,stop,2,1.2803,1.27619,0.00041446009424054843,0.347320705903395,-1.347320705903395
2024-03-22 13:05:00+00:00,2024-03-22 13:50:00+00:00,bear,1.26135,1.26212,1.25748,1.26212,-1.0,5.04,stop,9,1.26206,1.25748,0.0004972223395696691,0.13618326880323636,-1.1361832688032363
2024-03-25 09:45:00+00:00,2024-03-25 10:00:00+00:00,bear,1.26152,1.26175,1.25948,1.26175,-1.0,9.01,stop,3,1.26165,1.25948,0.0004590459321381463,0.44761868089968954,-1.4476186808996896
2024-03-25 13:10:00+00:00,2024-03-25 13:40:00+00:00,bear,1.2646,1.26478,1.25994,1.26478,-1.0,26.5,stop,6,1.26464,1.25994,0.0004562694038148539,0.5711859455039071,-1.571185945503907
2024-03-26 07:35:00+00:00,2024-03-26 09:25:00+00:00,bear,1.26519,1.26588,1.26361,1.26588,-1.0,2.28,stop,22,1.2652,1.26361,0.00045415812163213044,0.14885203779946052,-1.1488520377994604
2024-03-26 09:35:00+00:00,2024-03-26 10:10:00+00:00,bear,1.2656,1.26639,1.264,1.26639,-1.0,2.04,stop,7,1.26586,1.264,0.0004434328078413733,0.12933119036973234,-1.1293311903697323
2024-03-27 09:30:00+00:00,2024-03-27 11:30:00+00:00,bear,1.26307,1.26379,1.26125,1.26379,-1.0,2.53,stop,24,1.26317,1.26125,0.0003642488806716798,0.13640617226885643,-1.1364061722688565
2024-03-28 13:05:00+00:00,2024-03-28 14:00:00+00:00,bear,1.26421,1.2652,1.25855,1.2652,-1.0,5.7,stop,11,1.26423,1.25855,0.0006123772500057178,0.1117362247477583,-1.1117362247477582
2024-03-29 12:45:00+00:00,2024-03-29 13:20:00+00:00,bear,1.26301,1.26368,1.26157,1.26368,-1.0,2.16,stop,7,1.26307,1.26157,0.00029018430369282206,0.14105853012634087,-1.141058530126341
2024-03-29 13:30:00+00:00,2024-03-29 13:50:00+00:00,bear,1.26361,1.26422,1.26092,1.26422,-1.0,4.4,stop,4,1.26364,1.26092,0.00028512989628087825,0.1545188439574492,-1.1545188439574492
2024-04-02 08:15:00+00:00,2024-04-02 08:30:00+00:00,bear,1.25566,1.25604,1.25409,1.25604,-1.0,4.13,stop,3,1.25596,1.25409,0.00041790146039024755,0.26551335005131554,-1.2655133500513156
2024-04-02 09:45:00+00:00,2024-04-02 11:55:00+00:00,bear,1.25642,1.2574,1.25391,1.2574,-1.0,2.56,stop,26,1.25645,1.25391,0.00037319259706588843,0.1006730916870371,-1.100673091687037
2024-04-02 15:15:00+00:00,2024-04-02 20:30:00+00:00,bear,1.25759,1.25777,1.25539,1.25777,-1.0,12.35,stop,63,1.25763,1.25539,0.0001848258312825284,0.4957849531338457,-1.4957849531338456
2024-04-03 09:15:00+00:00,2024-04-03 09:45:00+00:00,bear,1.25799,1.25832,1.25621,1.25832,-1.0,5.32,stop,6,1.25825,1.25621,0.00038107900215190294,0.30016348517438207,-1.300163485174382
2024-04-04 06:15:00+00:00,2024-04-04 06:40:00+00:00,bear,1.26552,1.26598,1.26396,1.26598,-1.0,3.38,stop,5,1.26556,1.26396,0.0002678957356099023,0.20303214517493334,-1.2030321451749333
2024-04-04 13:00:00+00:00,2024-04-04 13:15:00+00:00,bear,1.26674,1.26698,1.26473,1.26698,-1.0,8.35,stop,3,1.26692,1.26473,0.0004674741427783985,0.43072377974546744,-1.4307237797454675
2024-04-05 09:25:00+00:00,2024-04-05 12:10:00+00:00,bear,1.26375,1.26408,1.2614,1.26408,-1.0,7.13,stop,33,1.26401,1.2614,0.0003277744249661399,0.2920870340856341,-1.292087034085634
2024-04-08 10:30:00+00:00,2024-04-08 11:55:00+00:00,bear,1.2634,1.26362,1.26183,1.26183,7.0054,7.01,target,17,1.26344,1.26183,0.0003515859221765357,0.3636363636365505,6.641763636363449
2024-04-08 13:05:00+00:00,2024-04-08 13:25:00+00:00,bear,1.26334,1.26375,1.2613,1.26375,-1.0,4.94,stop,4,1.26359,1.2613,0.0004202602382456298,0.24637319978603953,-1.2463731997860394
2024-04-09 06:05:00+00:00,2024-04-09 09:10:00+00:00,bear,1.2662,1.26644,1.26466,1.26644,-1.0,6.45,stop,37,1.26636,1.26466,0.0003532256407587497,0.4069220084913757,-1.4069220084913758
2024-04-09 09:15:00+00:00,2024-04-09 09:25:00+00:00,bear,1.26626,1.2667,1.26485,1.2667,-1.0,3.23,stop,2,1.26642,1.26485,0.00037180638948505263,0.2240689078960308,-1.2240689078960307
2024-04-10 06:00:00+00:00,2024-04-10 06:20:00+00:00,bear,1.26759,1.26801,1.26626,1.26801,-1.0,3.17,stop,4,1.26796,1.26626,0.00024303782556262175,0.21940926494788576,-1.2194092649478858
2024-04-11 07:15:00+00:00,2024-04-11 07:20:00+00:00,bear,1.2553,1.25551,1.25215,1.25551,-1.0,15.09,stop,1,1.25536,1.25215,0.00040098006184395357,0.4764238242489655,-1.4764238242489656
2024-04-11 12:50:00+00:00,2024-04-11 13:05:00+00:00,bear,1.25671,1.2573,1.25322,1.2573,-1.0,5.91,stop,3,1.25694,1.25322,0.0008528485338633948,0.2078685198188999,-1.2078685198188999
2024-04-11 13:15:00+00:00,2024-04-11 14:25:00+00:00,bear,1.25715,1.25793,1.25261,1.25261,5.8515,5.85,target,14,1.25722,1.25261,0.0007843003550942311,0.10256410256410219,5.7489358974358975
2024-04-15 06:05:00+00:00,2024-04-15 06:15:00+00:00,bear,1.2462,1.24688,1.24404,1.24688,-1.0,3.19,stop,2,1.24645,1.24404,0.00031525664991912826,0.14082769484699184,-1.1408276948469918
2024-04-15 09:10:00+00:00,2024-04-15 09:45:00+00:00,bear,1.24866,1.24918,1.24577,1.24918,-1.0,5.59,stop,7,1.24872,1.24577,0.00044723563217490464,0.19684958001687305,-1.196849580016873
2024-04-16 08:15:00+00:00,2024-04-16 08:35:00+00:00,bear,1.24384,1.24475,1.24201,1.24475,-1.0,2.02,stop,4,1.24385,1.24201,0.0004573501944785464,0.11304121947684738,-1.1130412194768473
2024-04-16 09:20:00+00:00,2024-04-16 11:50:00+00:00,bear,1.24471,1.24558,1.24082,1.24558,-1.0,4.46,stop,30,1.24486,1.24082,0.00041961279720881674,0.11606970098902229,-1.1160697009890224
2024-04-19 09:40:00+00:00,2024-04-19 12:30:00+00:00,bear,1.24493,1.24562,1.24031,1.24562,-1.0,6.72,stop,34,1.24513,1.24031,0.0005022227358495131,0.15233498085869188,-1.1523349808586918
2024-04-19 13:20:00+00:00,2024-04-19 13:25:00+00:00,bear,1.24628,1.24644,1.24294,1.24644,-1.0,20.51,stop,1,1.24633,1.24294,0.0006250143875411384,0.6953169961068754,-1.6953169961068753
2024-04-23 06:35:00+00:00,2024-04-23 07:30:00+00:00,bear,1.23427,1.23618,1.22991,1.23618,-1.0,2.28,stop,11,1.23469,1.22991,0.000534169371628282,0.05586830815780614,-1.0558683081578062
2024-04-23 11:25:00+00:00,2024-04-23 11:55:00+00:00,bear,1.23881,1.23929,1.23315,1.23929,-1.0,11.79,stop,6,1.23883,1.23315,0.0007409296420368052,0.24384683771214896,-1.243846837712149
2024-04-24 13:45:00+00:00,2024-04-24 17:20:00+00:00,bear,1.24467,1.24557,1.24247,1.24557,-1.0,2.45,stop,43,1.24473,1.24247,0.0004273524270713383,0.11263069039283675,-1.1126306903928367
2024-04-26 08:20:00+00:00,2024-04-26 08:30:00+00:00,bear,1.25197,1.25247,1.25037,1.25247,-1.0,3.22,stop,2,1.25225,1.25037,0.000589169632550547,0.21891696325507884,-1.218916963255079
2024-04-29 14:50:00+00:00,2024-04-29 14:55:00+00:00,bear,1.25428,1.25447,1.25072,1.25447,-1.0,19.16,stop,1,1.25434,1.25072,0.000570186906537044,0.5711018175100117,-1.5711018175100118
2024-04-30 09:10:00+00:00,2024-04-30 09:35:00+00:00,bear,1.25442,1.25527,1.2524,1.25527,-1.0,2.39,stop,5,1.25459,1.2524,0.00047122594023289244,0.12183682001369707,-1.121836820013697
2024-05-01 08:40:00+00:00,2024-05-01 08:55:00+00:00,bear,1.2489,1.24969,1.24717,1.24969,-1.0,2.2,stop,3,1.24891,1.24717,0.0003850538422733192,0.12563631913121187,-1.1256363191312118
2024-05-01 14:40:00+00:00,2024-05-01 18:00:00+00:00,bear,1.24936,1.25003,1.2476,1.25003,-1.0,2.62,stop,40,1.24978,1.2476,0.0005822717002987847,0.16285609703723528,-1.1628560970372352
2024-05-02 06:20:00+00:00,2024-05-02 06:25:00+00:00,bear,1.25387,1.25427,1.25203,1.25427,-1.0,4.56,stop,1,1.25392,1.25203,0.0003493217242751007,0.24366521553441445,-1.2436652155344143
2024-05-03 14:45:00+00:00,2024-05-07 14:45:00+00:00,bull,1.25527,1.25279,1.2634,1.25547,0.0806,3.28,max_hold,576,1.2634,1.25512,0.00040986392858310386,0.032258064516128546,0.04834193548387146
2024-05-07 16:50:00+00:00,2024-05-07 16:55:00+00:00,bull,1.25295,1.25256,1.25544,1.25256,-1.0,6.43,stop,1,1.25544,1.25291,0.00037580482658568123,0.2533083111006553,-1.2533083111006553
2024-05-08 10:00:00+00:00,2024-05-08 10:55:00+00:00,bear,1.24918,1.24964,1.24675,1.24964,-1.0,5.3,stop,11,1.24926,1.24675,0.00038402545713728877,0.21565494099312407,-1.215654940993124
2024-05-08 15:50:00+00:00,2024-05-09 07:40:00+00:00,bear,1.25,1.2505,1.24737,1.24737,5.3125,5.31,target,190,1.25007,1.24737,0.00030446037298725707,0.16000000000001763,5.152499999999982
2024-05-09 10:40:00+00:00,2024-05-09 11:00:00+00:00,bear,1.24914,1.24976,1.24698,1.24698,3.5081,3.51,target,4,1.2493,1.24698,0.00065142262663968,0.12903225806450264,3.3790677419354975
2024-05-09 14:25:00+00:00,2024-05-09 14:30:00+00:00,bear,1.25085,1.25124,1.24457,1.25124,-1.0,16.16,stop,1,1.25111,1.24457,0.0006991675611691356,0.2947650719448438,-1.2947650719448438
2024-05-10 13:50:00+00:00,2024-05-10 14:15:00+00:00,bear,1.25347,1.25374,1.25156,1.25156,7.0713,7.07,target,5,1.25358,1.25156,0.0004839481735768699,0.2962962962963046,6.775003703703695
2024-05-13 06:10:00+00:00,2024-05-13 06:25:00+00:00,bear,1.25272,1.25334,1.25124,1.25334,-1.0,2.39,stop,3,1.25273,1.25124,0.00023406336955301805,0.14790833625431313,-1.1479083362543132
2024-05-14 07:00:00+00:00,2024-05-14 08:00:00+00:00,bull,1.25526,1.25458,1.25683,1.25458,-1.0,2.32,stop,12,1.25683,1.25465,0.00044301556731423487,0.1502217328907495,-1.1502217328907496
2024-05-14 12:55:00+00:00,2024-05-14 13:05:00+00:00,bear,1.2553,1.25653,1.25092,1.25653,-1.0,3.57,stop,2,1.25631,1.25092,0.0008504372594309494,0.09961127070858794,-1.0996112707085879
2024-05-15 06:40:00+00:00,2024-05-15 07:05:00+00:00,bull,1.25876,1.25865,1.25992,1.25992,10.2741,10.27,target,5,1.25992,1.25873,0.00031924236833262576,0.727272727272367,9.546827272727633
2024-05-16 09:20:00+00:00,2024-05-16 09:25:00+00:00,bull,1.26692,1.26686,1.26883,1.26686,-1.0,30.5,stop,1,1.26883,1.26691,0.0003185865449666197,1.598822120806876,-2.598822120806876
2024-05-16 13:10:00+00:00,2024-05-16 13:40:00+00:00,bull,1.26549,1.26455,1.26753,1.26455,-1.0,2.16,stop,6,1.26753,1.2652,0.0005745730677538805,0.11566878019968178,-1.1156687801996819
2024-05-17 08:20:00+00:00,2024-05-17 08:30:00+00:00,bull,1.26524,1.2648,1.26649,1.2648,-1.0,2.83,stop,2,1.26649,1.26521,0.0003419050257525688,0.22067102565370306,-1.220671025653703
2024-05-22 11:55:00+00:00,2024-05-23 17:45:00+00:00,bull,1.27092,1.26994,1.2761,1.26994,-1.0,5.27,stop,358,1.2761,1.27077,0.00043708803863747075,0.10393306319579136,-1.1039330631957913
2024-05-28 07:10:00+00:00,2024-05-28 08:25:00+00:00,bull,1.27719,1.2768,1.27829,1.2768,-1.0,2.85,stop,15,1.27829,1.27702,0.00032684780480284585,0.24703176984644748,-1.2470317698464475
2024-05-29 10:50:00+00:00,2024-05-29 11:00:00+00:00,bull,1.27506,1.27439,1.27715,1.27439,-1.0,3.1,stop,2,1.27715,1.27485,0.00037161886554665116,0.1471357362347873,-1.1471357362347874
2024-05-29 13:35:00+00:00,2024-05-29 14:20:00+00:00,bull,1.27356,1.27294,1.27645,1.27294,-1.0,4.67,stop,9,1.27645,1.27354,0.0005373483634151397,0.1723668035012029,-1.172366803501203
2024-05-31 06:20:00+00:00,2024-05-31 07:00:00+00:00,bull,1.27151,1.27123,1.2732,1.27123,-1.0,6.12,stop,8,1.2732,1.2715,0.0003013087174865131,0.3395194138370763,-1.3395194138370763
2024-06-03 06:00:00+00:00,2024-06-03 06:05:00+00:00,bull,1.2738,1.27353,1.27557,1.27353,-1.0,6.55,stop,1,1.27557,1.27376,0.00021766018290570924,0.3366037375751408,-1.3366037375751407
2024-06-03 09:30:00+00:00,2024-06-03 14:00:00+00:00,bull,1.27072,1.26936,1.27433,1.27433,2.6627,2.66,target,54,1.27433,1.27037,0.0006012319060502871,0.058823529411763505,2.6038764705882365
2024-06-04 06:05:00+00:00,2024-06-04 06:10:00+00:00,bull,1.2799,1.27973,1.28171,1.27973,-1.0,10.66,stop,1,1.28171,1.27983,0.00020267589329905317,0.5301987921467696,-1.5301987921467695
2024-06-05 06:00:00+00:00,2024-06-05 06:15:00+00:00,bull,1.27721,1.27653,1.27971,1.27653,-1.0,3.68,stop,3,1.27971,1.27669,0.00021973305620511587,0.13380390119154992,-1.13380390119155
2024-06-05 14:00:00+00:00,2024-06-05 14:05:00+00:00,bull,1.27694,1.27651,1.27943,1.27651,-1.0,5.8,stop,1,1.27943,1.27665,0.0007066592644683457,0.2682161935428743,-1.2682161935428744
2024-06-06 06:40:00+00:00,2024-06-06 07:50:00+00:00,bull,1.27946,1.27876,1.28088,1.27876,-1.0,2.02,stop,14,1.28088,1.2794,0.0003070164547637159,0.13621546105452295,-1.136215461054523
2024-06-06 11:35:00+00:00,2024-06-06 11:55:00+00:00,bull,1.27755,1.27695,1.28002,1.27695,-1.0,4.09,stop,4,1.28002,1.27752,0.00034367111751675824,0.16197259312641438,-1.1619725931264144
2024-06-06 13:20:00+00:00,2024-06-06 17:35:00+00:00,bull,1.27696,1.27616,1.27915,1.27915,2.7293,2.73,target,51,1.27915,1.27657,0.0003524895434481388,0.09999999999998327,2.6293000000000166
2024-06-07 13:05:00+00:00,2024-06-07 13:35:00+00:00,bull,1.27349,1.27199,1.28159,1.27199,-1.0,5.39,stop,6,1.28159,1.27248,0.0009873146418414478,0.08624382139471166,-1.0862438213947117
2024-06-10 06:35:00+00:00,2024-06-10 08:55:00+00:00,bull,1.27123,1.27065,1.27263,1.27065,-1.0,2.42,stop,28,1.27263,1.271,0.00041101926651800004,0.17336372987223395,-1.173363729872234
2024-06-10 09:35:00+00:00,2024-06-10 09:45:00+00:00,bull,1.27055,1.27006,1.27245,1.27006,-1.0,3.89,stop,2,1.27245,1.27053,0.00039370048378376384,0.20343882487585216,-1.203438824875852
2024-06-11 06:00:00+00:00,2024-06-11 06:10:00+00:00,bull,1.27257,1.27211,1.27387,1.27211,-1.0,2.84,stop,2,1.27387,1.27244,0.000340419664314525,0.21091518090379632,-1.2109151809037964
2024-06-11 13:35:00+00:00,2024-06-11 13:45:00+00:00,bull,1.2727,1.2722,1.27492,1.2722,-1.0,4.42,stop,2,1.27492,1.27226,0.0005572840230727982,0.2157284023073036,-1.2157284023073036
2024-06-13 06:00:00+00:00,2024-06-13 09:00:00+00:00,bull,1.278,1.27721,1.2799,1.2799,2.4085,2.41,target,36,1.2799,1.27799,0.0003365277452710686,0.10126582278480137,2.3072341772151987
2024-06-13 10:55:00+00:00,2024-06-13 11:30:00+00:00,bull,1.2775,1.27706,1.27988,1.27706,-1.0,5.4,stop,7,1.27988,1.27723,0.0003210951852112961,0.2183062710467402,-1.2183062710467403
2024-06-13 14:50:00+00:00,2024-06-13 15:05:00+00:00,bull,1.2762,1.27581,1.28073,1.27581,-1.0,11.54,stop,3,1.28073,1.27615,0.0006232343584926192,0.2850300459606723,-1.2850300459606723
2024-06-14 15:00:00+00:00,2024-06-18 15:00:00+00:00,bull,1.26733,1.26562,1.27225,1.26898,0.9626,2.87,max_hold,576,1.27225,1.26697,0.0005734425922375126,0.04678362573099141,0.9158163742690086
2024-06-20 09:00:00+00:00,2024-06-20 11:00:00+00:00,bull,1.26996,1.26944,1.27147,1.26944,-1.0,2.88,stop,24,1.27147,1.26953,0.0004583984971286945,0.19792293241619172,-1.1979229324161917
2024-06-24 09:45:00+00:00,2024-06-24 09:55:00+00:00,bear,1.26644,1.26676,1.26444,1.26676,-1.0,6.21,stop,2,1.26657,1.26444,0.00033393889819907294,0.3021779528435126,-1.3021779528435127
2024-06-25 08:00:00+00:00,2024-06-25 08:30:00+00:00,bear,1.2695,1.26992,1.2683,1.26992,-1.0,2.89,stop,6,1.26964,1.2683,0.00033231198553493205,0.23003714113518497,-1.230037141135185
2024-06-25 12:05:00+00:00,2024-06-25 12:45:00+00:00,bull,1.26833,1.26751,1.27018,1.26751,-1.0,2.26,stop,8,1.27018,1.26826,0.00036751232481670084,0.11997026370832914,-1.119970263708329
2024-06-27 09:55:00+00:00,2024-06-27 10:00:00+00:00,bear,1.2647,1.26498,1.26261,1.26498,-1.0,7.54,stop,1,1.26472,1.26261,0.0003700099635643639,0.3517874934935636,-1.3517874934935636
2024-06-27 14:35:00+00:00,2024-06-28 00:50:00+00:00,bear,1.26601,1.26711,1.26341,1.26341,2.3657,2.37,target,123,1.26611,1.26341,0.00020384006045541015,0.07272727272728075,2.292972727272719
2024-06-28 06:15:00+00:00,2024-06-28 06:25:00+00:00,bear,1.2636,1.26382,1.26215,1.26382,-1.0,6.56,stop,2,1.26377,1.26215,0.00023140135856679263,0.41622758149266675,-1.4162275814926668
2024-06-28 09:55:00+00:00,2024-06-28 10:30:00+00:00,bear,1.26487,1.26513,1.26224,1.26513,-1.0,10.17,stop,7,1.26496,1.26224,0.0003900836256502171,0.3827083895478994,-1.3827083895478993
2024-07-01 13:35:00+00:00,2024-07-01 13:40:00+00:00,bear,1.2679,1.26811,1.26576,1.26811,-1.0,10.13,stop,1,1.26799,1.26576,0.0004049179575673128,0.47736141846830904,-1.477361418468309
2024-07-02 13:15:00+00:00,2024-07-02 13:35:00+00:00,bear,1.26687,1.26739,1.26269,1.26739,-1.0,7.99,stop,4,1.2669,1.26269,0.00042908714782971156,0.1951045334451361,-1.195104533445136
2024-07-03 10:15:00+00:00,2024-07-03 10:35:00+00:00,bear,1.27006,1.27017,1.26781,1.27017,-1.0,20.94,stop,4,1.27013,1.26781,0.0002915005495022423,0.8597729770460478,-1.8597729770460478
2024-07-08 07:00:00+00:00,2024-07-08 08:10:00+00:00,bull,1.28036,1.27993,1.28187,1.28187,3.5193,3.52,target,14,1.28187,1.28024,0.00036065425729453585,0.1860465116279371,3.333253488372063
2024-07-09 07:45:00+00:00,2024-07-09 09:15:00+00:00,bull,1.27997,1.27957,1.2809,1.2809,2.3333,2.33,target,18,1.2809,1.27984,0.0002730963827653716,0.20000000000002205,2.133299999999978
2024-07-09 11:40:00+00:00,2024-07-09 13:30:00+00:00,bull,1.27962,1.2793,1.28121,1.28121,5.0213,5.02,target,22,1.28121,1.27959,0.0003400393051031978,0.2500000000000969,4.771299999999903
