entry_time,exit_time,sweep_dir,direction,entry_price,stop,target,exit_price,realized_r,exit_reason,hold_bars
2022-10-25 10:55:00+00:00,2022-10-25 13:25:00+00:00,bear,bull,1641.468,1637.90249,1652.16453,1652.16453,3.0,target,30
2022-10-26 09:25:00+00:00,2022-10-27 02:25:00+00:00,bull,bear,1670.358,1674.90584,1656.71448,1663.428,1.5238,max_hold,192
2022-10-27 08:00:00+00:00,2022-10-27 12:20:00+00:00,bear,bull,1663.728,1658.63822,1678.99733,1658.63822,-1.0,stop,52
2022-10-28 11:20:00+00:00,2022-10-28 12:25:00+00:00,bear,bull,1649.468,1645.96479,1659.97762,1645.96479,-1.0,stop,13
2022-10-31 06:15:00+00:00,2022-10-31 23:15:00+00:00,bull,bear,1640.557,1645.60403,1625.41591,1632.887,1.5197,max_hold,192
2022-11-01 07:40:00+00:00,2022-11-01 09:45:00+00:00,bull,bear,1642.548,1649.9748,1620.2676,1649.9748,-1.0,stop,25
2022-11-01 13:45:00+00:00,2022-11-02 06:45:00+00:00,bull,bear,1650.938,1657.1199,1632.3923,1651.027,-0.0144,max_hold,192
2022-11-02 13:35:00+00:00,2022-11-02 18:00:00+00:00,bull,bear,1653.857,1658.97752,1638.49545,1658.97752,-1.0,stop,53
2022-11-03 12:05:00+00:00,2022-11-03 12:35:00+00:00,bear,bull,1622.987,1619.39782,1633.75454,1619.39782,-1.0,stop,6
2022-11-04 07:35:00+00:00,2022-11-04 09:15:00+00:00,bull,bear,1645.748,1649.78228,1633.64516,1649.78228,-1.0,stop,20
2022-11-04 12:30:00+00:00,2022-11-04 12:35:00+00:00,bull,bear,1648.767,1653.57125,1634.35425,1653.57125,-1.0,stop,1
2022-11-04 12:45:00+00:00,2022-11-07 06:45:00+00:00,bear,bull,1657.388,1642.82924,1701.06427,1670.918,0.9293,max_hold,192
2022-11-07 10:50:00+00:00,2022-11-07 14:10:00+00:00,bull,bear,1677.588,1680.44362,1669.02114,1680.44362,-1.0,stop,40
2022-11-08 09:35:00+00:00,2022-11-08 15:05:00+00:00,bear,bull,1670.468,1664.3716,1688.75719,1688.75719,3.0,target,66
2022-11-09 09:05:00+00:00,2022-11-09 14:45:00+00:00,bull,bear,1710.958,1715.91886,1696.07542,1715.91886,-1.0,stop,68
2022-11-10 07:00:00+00:00,2022-11-10 13:30:00+00:00,bull,bear,1708.517,1712.61141,1696.23377,1712.61141,-1.0,stop,78
2022-11-11 08:05:00+00:00,2022-11-11 08:50:00+00:00,bull,bear,1756.988,1764.54676,1734.31173,1764.54676,-1.0,stop,9
2022-11-11 10:45:00+00:00,2022-11-11 18:10:00+00:00,bull,bear,1761.378,1766.78283,1745.16351,1766.78283,-1.0,stop,89
2022-11-14 07:30:00+00:00,2022-11-14 09:15:00+00:00,bear,bull,1763.088,1758.3136,1777.41119,1758.3136,-1.0,stop,21
2022-11-14 12:00:00+00:00,2022-11-14 14:40:00+00:00,bear,bull,1756.568,1752.88937,1767.6039,1767.6039,3.0,target,32
2022-11-15 14:30:00+00:00,2022-11-16 07:30:00+00:00,bull,bear,1771.428,1786.81503,1725.2669,1773.958,-0.1644,max_hold,192
2022-11-17 08:55:00+00:00,2022-11-17 13:00:00+00:00,bull,bear,1766.898,1769.40958,1759.36325,1759.36325,3.0,target,49
2022-11-18 07:05:00+00:00,2022-11-18 09:00:00+00:00,bear,bull,1765.248,1760.80507,1778.5768,1760.80507,-1.0,stop,23
2022-11-18 09:20:00+00:00,2022-11-18 11:45:00+00:00,bear,bull,1764.348,1760.34628,1776.35317,1760.34628,-1.0,stop,29
2022-11-18 13:20:00+00:00,2022-11-18 14:25:00+00:00,bear,bull,1763.588,1757.77396,1781.03013,1757.77396,-1.0,stop,13
2022-11-22 07:45:00+00:00,2022-11-22 16:10:00+00:00,bear,bull,1743.298,1740.01577,1753.14469,1740.01577,-1.0,stop,101
2022-11-23 08:40:00+00:00,2022-11-23 10:20:00+00:00,bull,bear,1740.248,1742.19815,1734.39756,1734.39756,3.0,target,20
2022-11-23 14:45:00+00:00,2022-11-24 07:45:00+00:00,bear,bull,1743.198,1727.78663,1789.4321,1755.568,0.8027,max_hold,192
2022-11-24 09:00:00+00:00,2022-11-25 00:50:00+00:00,bear,bull,1756.898,1752.14937,1771.1439,1752.14937,-1.0,stop,148
2022-11-25 09:30:00+00:00,2022-11-25 09:45:00+00:00,bear,bull,1753.358,1749.76769,1764.12893,1749.76769,-1.0,stop,3
2022-11-25 14:25:00+00:00,2022-11-28 09:00:00+00:00,bear,bull,1749.318,1745.661,1760.28901,1760.28901,3.0,target,172
2022-11-28 10:55:00+00:00,2022-11-28 13:05:00+00:00,bull,bear,1760.608,1763.05664,1753.26209,1753.26209,3.0,target,26
2022-11-29 09:45:00+00:00,2022-11-29 10:30:00+00:00,bull,bear,1752.628,1755.63051,1743.62046,1755.63051,-1.0,stop,9
2022-11-30 14:40:00+00:00,2022-11-30 15:00:00+00:00,bear,bull,1762.198,1753.62509,1787.91674,1753.62509,-1.0,stop,4
2022-12-01 07:05:00+00:00,2022-12-01 12:25:00+00:00,bull,bear,1780.247,1783.74246,1769.76061,1783.74246,-1.0,stop,64
2022-12-02 08:10:00+00:00,2022-12-02 08:40:00+00:00,bull,bear,1799.168,1802.60792,1788.84824,1802.60792,-1.0,stop,6
2022-12-02 10:00:00+00:00,2022-12-02 13:30:00+00:00,bull,bear,1799.718,1803.07788,1789.63836,1789.63836,3.0,target,42
2022-12-06 07:10:00+00:00,2022-12-07 00:10:00+00:00,bear,bull,1770.928,1766.94131,1782.88806,1770.278,-0.163,max_hold,192
2022-12-07 12:35:00+00:00,2022-12-07 14:35:00+00:00,bear,bull,1773.408,1770.50555,1782.11536,1782.11536,3.0,target,24
2022-12-08 08:10:00+00:00,2022-12-08 13:05:00+00:00,bull,bear,1784.238,1787.12155,1775.58736,1787.12155,-1.0,stop,59
2022-12-08 14:35:00+00:00,2022-12-08 14:55:00+00:00,bull,bear,1786.278,1792.0768,1768.8816,1792.0768,-1.0,stop,4
2022-12-09 09:50:00+00:00,2022-12-09 11:50:00+00:00,bear,bull,1792.288,1789.60204,1800.34589,1800.34589,3.0,target,24
2022-12-09 13:30:00+00:00,2022-12-09 16:30:00+00:00,bull,bear,1798.757,1803.717,1783.877,1803.717,-1.0,stop,36
2022-12-12 07:25:00+00:00,2022-12-12 14:35:00+00:00,bear,bull,1789.938,1785.15392,1804.29024,1785.15392,-1.0,stop,86
2022-12-13 08:25:00+00:00,2022-12-13 10:55:00+00:00,bull,bear,1784.868,1786.7653,1779.17609,1786.7653,-1.0,stop,30
2022-12-14 07:10:00+00:00,2022-12-14 19:00:00+00:00,bull,bear,1810.225,1813.25891,1801.12328,1801.12328,3.0,target,142
2022-12-16 14:10:00+00:00,2022-12-16 14:45:00+00:00,bull,bear,1782.885,1786.69106,1771.46683,1786.69106,-1.0,stop,7
2022-12-19 14:55:00+00:00,2022-12-19 15:00:00+00:00,bear,bull,1792.325,1790.34294,1798.27118,1790.34294,-1.0,stop,1
2022-12-20 10:40:00+00:00,2022-12-20 11:20:00+00:00,bull,bear,1804.955,1807.89746,1796.12763,1807.89746,-1.0,stop,8
2022-12-20 12:20:00+00:00,2022-12-20 14:45:00+00:00,bull,bear,1804.745,1809.51635,1790.43096,1809.51635,-1.0,stop,29
2022-12-21 07:25:00+00:00,2022-12-22 00:25:00+00:00,bear,bull,1815.045,1811.67043,1825.16871,1815.865,0.243,max_hold,192
2022-12-22 07:10:00+00:00,2022-12-22 17:35:00+00:00,bull,bear,1813.815,1820.45453,1793.89642,1793.89642,3.0,target,125
2022-12-23 08:20:00+00:00,2022-12-23 09:50:00+00:00,bull,bear,1796.065,1798.29526,1789.37423,1798.29526,-1.0,stop,18
2022-12-23 13:30:00+00:00,2022-12-23 13:35:00+00:00,bull,bear,1795.665,1799.90101,1782.95696,1799.90101,-1.0,stop,1
2022-12-27 12:50:00+00:00,2022-12-27 15:00:00+00:00,bull,bear,1808.435,1811.59405,1798.95784,1811.59405,-1.0,stop,26
2022-12-28 07:55:00+00:00,2022-12-28 08:05:00+00:00,bear,bull,1810.265,1809.24315,1813.33056,1809.24315,-1.0,stop,2
2022-12-28 10:05:00+00:00,2022-12-28 15:55:00+00:00,bear,bull,1802.635,1799.52858,1811.95426,1799.52858,-1.0,stop,70
2022-12-29 07:10:00+00:00,2022-12-29 08:25:00+00:00,bull,bear,1806.545,1810.12309,1795.81074,1810.12309,-1.0,stop,15
2022-12-29 09:55:00+00:00,2022-12-29 13:35:00+00:00,bull,bear,1808.595,1810.59375,1802.59876,1810.59375,-1.0,stop,44
2022-12-30 07:35:00+00:00,2022-12-30 11:35:00+00:00,bull,bear,1817.835,1819.96422,1811.44735,1819.96422,-1.0,stop,48
2022-12-30 13:20:00+00:00,2022-12-30 13:40:00+00:00,bull,bear,1818.328,1821.12505,1809.93685,1821.12505,-1.0,stop,4
2023-01-03 08:15:00+00:00,2023-01-03 08:50:00+00:00,bull,bear,1842.165,1844.34782,1835.61653,1835.61653,3.0,target,7
2023-01-03 12:25:00+00:00,2023-01-03 14:35:00+00:00,bear,bull,1835.285,1831.31859,1847.18424,1847.18424,3.0,target,26
2023-01-04 09:05:00+00:00,2023-01-05 02:05:00+00:00,bull,bear,1858.975,1865.31301,1839.96098,1855.085,0.6138,max_hold,192
2023-01-06 10:40:00+00:00,2023-01-06 13:40:00+00:00,bear,bull,1836.858,1832.97447,1848.50859,1848.50859,3.0,target,36
2023-01-06 14:40:00+00:00,2023-01-06 15:00:00+00:00,bull,bear,1841.535,1852.95719,1807.26843,1852.95719,-1.0,stop,4
2023-01-09 07:35:00+00:00,2023-01-09 14:45:00+00:00,bull,bear,1876.875,1881.08973,1864.2308,1881.08973,-1.0,stop,86
2023-01-10 08:20:00+00:00,2023-01-10 12:45:00+00:00,bear,bull,1874.198,1870.33101,1885.79897,1870.33101,-1.0,stop,53
2023-01-10 13:20:00+00:00,2023-01-11 06:20:00+00:00,bear,bull,1874.098,1870.06997,1886.18208,1883.215,2.2634,max_hold,192
2023-01-12 07:20:00+00:00,2023-01-12 09:40:00+00:00,bull,bear,1881.448,1885.04563,1870.65511,1885.04563,-1.0,stop,28
2023-01-12 13:50:00+00:00,2023-01-13 06:50:00+00:00,bear,bull,1900.275,1872.23709,1984.38872,1895.915,-0.1555,max_hold,192
2023-01-13 09:30:00+00:00,2023-01-13 14:50:00+00:00,bull,bear,1904.715,1909.79631,1889.47108,1909.79631,-1.0,stop,64
2023-01-16 07:40:00+00:00,2023-01-16 08:25:00+00:00,bear,bull,1917.235,1913.00325,1929.93026,1913.00325,-1.0,stop,9
2023-01-16 09:25:00+00:00,2023-01-17 02:30:00+00:00,bear,bull,1914.805,1910.48187,1927.77439,1910.48187,-1.0,stop,145
2023-01-17 11:05:00+00:00,2023-01-17 14:15:00+00:00,bear,bull,1907.115,1904.01753,1916.4074,1916.4074,3.0,target,38
2023-01-17 14:35:00+00:00,2023-01-18 04:10:00+00:00,bull,bear,1911.945,1916.83619,1897.27144,1897.27144,3.0,target,151
2023-01-18 07:00:00+00:00,2023-01-19 00:00:00+00:00,bear,bull,1904.705,1896.30066,1929.91802,1907.705,0.357,max_hold,192
2023-01-20 07:20:00+00:00,2023-01-20 14:30:00+00:00,bear,bull,1929.475,1922.8814,1949.25581,1922.8814,-1.0,stop,86
2023-01-23 08:25:00+00:00,2023-01-23 08:40:00+00:00,bear,bull,1921.817,1920.0179,1927.21429,1927.21429,3.0,target,3
2023-01-23 10:55:00+00:00,2023-01-23 14:05:00+00:00,bull,bear,1926.285,1929.52373,1916.56881,1916.56881,3.0,target,38
2023-01-24 09:00:00+00:00,2023-01-24 15:00:00+00:00,bull,bear,1937.178,1942.54642,1921.07273,1921.07273,3.0,target,72
2023-01-25 11:15:00+00:00,2023-01-25 13:50:00+00:00,bear,bull,1926.735,1922.41008,1939.70976,1922.41008,-1.0,stop,31
2023-01-26 07:00:00+00:00,2023-01-26 15:35:00+00:00,bull,bear,1943.785,1949.04271,1928.01188,1928.01188,3.0,target,103
2023-01-27 09:45:00+00:00,2023-01-27 10:10:00+00:00,bull,bear,1924.945,1928.26696,1914.97913,1928.26696,-1.0,stop,5
2023-01-27 13:55:00+00:00,2023-01-30 06:55:00+00:00,bull,bear,1928.735,1935.1816,1909.39519,1930.905,-0.3366,max_hold,192
2023-01-30 09:20:00+00:00,2023-01-31 02:20:00+00:00,bear,bull,1923.805,1920.39077,1934.04769,1925.965,0.6326,max_hold,192
2023-01-31 12:40:00+00:00,2023-01-31 14:00:00+00:00,bear,bull,1905.375,1900.43402,1920.19794,1920.19794,3.0,target,16
2023-02-01 07:30:00+00:00,2023-02-01 11:25:00+00:00,bull,bear,1924.785,1929.29056,1911.26832,1929.29056,-1.0,stop,47
2023-02-01 13:30:00+00:00,2023-02-01 19:40:00+00:00,bull,bear,1928.305,1933.36207,1913.13379,1933.36207,-1.0,stop,74
2023-02-02 09:10:00+00:00,2023-02-02 14:45:00+00:00,bull,bear,1954.268,1959.86824,1937.46729,1937.46729,3.0,target,67
2023-02-03 11:30:00+00:00,2023-02-03 13:30:00+00:00,bear,bull,1913.115,1908.9981,1925.4657,1908.9981,-1.0,stop,24
2023-02-06 07:00:00+00:00,2023-02-06 08:05:00+00:00,bull,bear,1875.255,1878.80677,1864.5997,1878.80677,-1.0,stop,13
2023-02-06 09:05:00+00:00,2023-02-07 02:05:00+00:00,bull,bear,1875.148,1881.46746,1856.18962,1872.145,0.4752,max_hold,192
2023-02-07 08:50:00+00:00,2023-02-07 15:55:00+00:00,bull,bear,1872.215,1877.89343,1855.17971,1877.89343,-1.0,stop,85
2023-02-08 07:00:00+00:00,2023-02-08 07:25:00+00:00,bull,bear,1875.297,1878.53641,1865.57878,1878.53641,-1.0,stop,5
2023-02-08 10:10:00+00:00,2023-02-08 14:50:00+00:00,bull,bear,1882.555,1886.56841,1870.51476,1870.51476,3.0,target,56
2023-02-09 09:20:00+00:00,2023-02-09 10:50:00+00:00,bull,bear,1880.755,1885.60953,1866.19142,1885.60953,-1.0,stop,18
2023-02-09 13:45:00+00:00,2023-02-09 14:55:00+00:00,bear,bull,1884.175,1879.32807,1898.7158,1879.32807,-1.0,stop,14
2023-02-10 07:05:00+00:00,2023-02-13 00:05:00+00:00,bear,bull,1860.915,1852.38972,1886.49083,1862.368,0.1704,max_hold,192
2023-02-13 10:30:00+00:00,2023-02-13 14:30:00+00:00,bear,bull,1859.025,1854.35013,1873.04962,1854.35013,-1.0,stop,48
2023-02-14 07:15:00+00:00,2023-02-14 08:15:00+00:00,bull,bear,1858.515,1860.84544,1851.52367,1860.84544,-1.0,stop,12
2023-02-14 12:25:00+00:00,2023-02-14 13:25:00+00:00,bear,bull,1859.535,1857.36388,1866.04835,1857.36388,-1.0,stop,12
2023-02-14 14:25:00+00:00,2023-02-15 07:25:00+00:00,bull,bear,1849.195,1871.13139,1783.38582,1843.267,0.2702,max_hold,192
2023-02-15 09:05:00+00:00,2023-02-15 15:40:00+00:00,bear,bull,1836.935,1831.42536,1853.46391,1831.42536,-1.0,stop,79
2023-02-16 07:20:00+00:00,2023-02-16 13:30:00+00:00,bear,bull,1839.375,1834.02725,1855.41825,1834.02725,-1.0,stop,74
2023-02-17 07:40:00+00:00,2023-02-17 08:00:00+00:00,bear,bull,1826.355,1821.53811,1840.80567,1821.53811,-1.0,stop,4
2023-02-17 10:35:00+00:00,2023-02-17 12:40:00+00:00,bull,bear,1822.785,1828.32351,1806.16946,1828.32351,-1.0,stop,25
2023-02-17 14:25:00+00:00,2023-02-17 15:00:00+00:00,bull,bear,1826.245,1830.50334,1813.46999,1830.50334,-1.0,stop,7
2023-02-20 07:00:00+00:00,2023-02-20 07:25:00+00:00,bull,bear,1842.785,1845.63284,1834.24147,1845.63284,-1.0,stop,5
2023-02-20 08:30:00+00:00,2023-02-21 04:00:00+00:00,bull,bear,1843.978,1847.59324,1833.13227,1838.145,1.6134,max_hold,192
2023-02-21 08:55:00+00:00,2023-02-21 12:20:00+00:00,bear,bull,1834.655,1830.76061,1846.33818,1830.76061,-1.0,stop,41
2023-02-21 12:55:00+00:00,2023-02-21 14:30:00+00:00,bear,bull,1833.125,1829.9211,1842.73669,1842.73669,3.0,target,19
2023-02-22 07:40:00+00:00,2023-02-22 08:35:00+00:00,bear,bull,1837.145,1834.32287,1845.61138,1834.32287,-1.0,stop,11
2023-02-22 11:00:00+00:00,2023-02-22 12:30:00+00:00,bear,bull,1835.155,1831.84328,1845.09016,1845.09016,3.0,target,18
2023-02-22 13:05:00+00:00,2023-02-23 06:05:00+00:00,bull,bear,1839.045,1846.13008,1817.78975,1829.735,1.314,max_hold,192
2023-02-23 10:50:00+00:00,2023-02-23 11:25:00+00:00,bear,bull,1826.805,1824.13696,1834.80912,1824.13696,-1.0,stop,7
2023-02-23 12:30:00+00:00,2023-02-23 13:30:00+00:00,bear,bull,1827.525,1823.72395,1838.92815,1823.72395,-1.0,stop,12
2023-02-24 08:35:00+00:00,2023-02-24 08:50:00+00:00,bear,bull,1824.515,1823.01726,1829.00821,1823.01726,-1.0,stop,3
2023-02-27 08:55:00+00:00,2023-02-27 12:10:00+00:00,bull,bear,1810.015,1812.86081,1801.47758,1812.86081,-1.0,stop,39
2023-02-28 08:50:00+00:00,2023-03-01 01:50:00+00:00,bear,bull,1811.365,1804.35949,1832.38152,1829.055,2.5252,max_hold,192
2023-03-01 07:30:00+00:00,2023-03-01 09:00:00+00:00,bull,bear,1832.325,1836.7421,1819.07371,1836.7421,-1.0,stop,18
2023-03-01 09:15:00+00:00,2023-03-01 11:30:00+00:00,bull,bear,1831.265,1838.10658,1810.74027,1838.10658,-1.0,stop,27
2023-03-01 13:30:00+00:00,2023-03-01 14:35:00+00:00,bull,bear,1834.995,1841.74827,1814.7352,1841.74827,-1.0,stop,13
2023-03-02 08:30:00+00:00,2023-03-03 00:00:00+00:00,bear,bull,1832.265,1829.67649,1840.03054,1840.03054,3.0,target,174
2023-03-03 12:20:00+00:00,2023-03-03 18:55:00+00:00,bull,bear,1846.208,1849.29569,1836.94492,1849.29569,-1.0,stop,79
2023-03-06 08:25:00+00:00,2023-03-06 18:45:00+00:00,bull,bear,1854.235,1856.68726,1846.87823,1846.87823,3.0,target,124
2023-03-07 07:15:00+00:00,2023-03-07 09:15:00+00:00,bear,bull,1848.265,1845.13848,1857.64457,1845.13848,-1.0,stop,24
2023-03-08 09:00:00+00:00,2023-03-08 11:05:00+00:00,bull,bear,1813.004,1815.23503,1806.31091,1815.23503,-1.0,stop,25
2023-03-08 12:15:00+00:00,2023-03-08 14:30:00+00:00,bull,bear,1814.655,1816.67818,1808.58546,1816.67818,-1.0,stop,27
2023-03-09 12:30:00+00:00,2023-03-09 13:30:00+00:00,bull,bear,1817.185,1820.39258,1807.56225,1820.39258,-1.0,stop,12
2023-03-13 07:40:00+00:00,2023-03-13 12:25:00+00:00,bear,bull,1877.425,1871.07956,1896.46131,1896.46131,3.0,target,57
2023-03-14 06:05:00+00:00,2023-03-14 08:45:00+00:00,bear,bull,1906.775,1901.2322,1923.4034,1901.2322,-1.0,stop,32
2023-03-14 10:20:00+00:00,2023-03-14 12:30:00+00:00,bear,bull,1904.065,1900.40408,1915.04776,1900.40408,-1.0,stop,26
2023-03-15 06:50:00+00:00,2023-03-15 07:20:00+00:00,bear,bull,1902.055,1898.88699,1911.55904,1898.88699,-1.0,stop,6
2023-03-15 09:30:00+00:00,2023-03-15 10:10:00+00:00,bear,bull,1890.495,1885.30558,1906.06327,1906.06327,3.0,target,8
2023-03-15 13:30:00+00:00,2023-03-15 16:15:00+00:00,bull,bear,1920.375,1930.80765,1889.07704,1930.80765,-1.0,stop,33
2023-03-16 07:00:00+00:00,2023-03-16 07:55:00+00:00,bull,bear,1914.125,1920.50197,1894.99408,1920.50197,-1.0,stop,11
2023-03-16 10:30:00+00:00,2023-03-16 10:55:00+00:00,bull,bear,1919.545,1922.79374,1909.79879,1922.79374,-1.0,stop,5
2023-03-17 06:00:00+00:00,2023-03-17 06:50:00+00:00,bull,bear,1927.925,1932.87927,1913.06219,1932.87927,-1.0,stop,10
2023-03-17 07:10:00+00:00,2023-03-17 11:20:00+00:00,bull,bear,1929.225,1934.48199,1913.45403,1934.48199,-1.0,stop,50
2023-03-20 08:55:00+00:00,2023-03-21 01:55:00+00:00,bull,bear,1996.265,2010.22129,1954.39612,1980.055,1.1615,max_hold,192
2023-03-22 10:30:00+00:00,2023-03-22 14:45:00+00:00,bull,bear,1942.185,1945.78293,1931.39121,1945.78293,-1.0,stop,51
2023-03-23 07:10:00+00:00,2023-03-23 07:15:00+00:00,bull,bear,1977.315,1978.51868,1973.70397,1978.51868,-1.0,stop,1
2023-03-23 07:50:00+00:00,2023-03-23 13:55:00+00:00,bull,bear,1976.125,1983.84868,1952.95396,1983.84868,-1.0,stop,73
2023-03-24 07:45:00+00:00,2023-03-24 08:35:00+00:00,bear,bull,1989.945,1984.91302,2005.04094,1984.91302,-1.0,stop,10
2023-03-24 11:00:00+00:00,2023-03-24 12:30:00+00:00,bull,bear,1991.885,2000.57624,1965.81128,2000.57624,-1.0,stop,18
2023-03-24 13:55:00+00:00,2023-03-27 06:55:00+00:00,bull,bear,1989.465,2003.37415,1947.73755,1969.585,1.4293,max_hold,192
2023-03-27 07:40:00+00:00,2023-03-27 09:20:00+00:00,bear,bull,1971.595,1965.81114,1988.94657,1965.81114,-1.0,stop,20
2023-03-28 07:25:00+00:00,2023-03-28 07:40:00+00:00,bear,bull,1956.465,1952.30895,1968.93314,1952.30895,-1.0,stop,3
2023-03-28 09:45:00+00:00,2023-03-28 12:20:00+00:00,bear,bull,1952.698,1948.81433,1964.34901,1964.34901,3.0,target,31
2023-03-29 07:40:00+00:00,2023-03-30 00:40:00+00:00,bear,bull,1963.945,1958.35847,1980.7046,1961.535,-0.4314,max_hold,192
2023-03-30 07:25:00+00:00,2023-03-30 12:25:00+00:00,bull,bear,1967.225,1971.6218,1954.03459,1971.6218,-1.0,stop,60
2023-03-30 13:25:00+00:00,2023-03-30 16:00:00+00:00,bull,bear,1965.835,1975.56398,1936.64807,1975.56398,-1.0,stop,31
2023-03-31 09:20:00+00:00,2023-03-31 17:15:00+00:00,bear,bull,1978.905,1972.88324,1996.97027,1972.88324,-1.0,stop,95
2023-04-03 13:30:00+00:00,2023-04-03 13:40:00+00:00,bull,bear,1973.085,1980.11494,1951.99518,1980.11494,-1.0,stop,2
2023-04-04 07:35:00+00:00,2023-04-04 07:50:00+00:00,bull,bear,1978.748,1982.4591,1967.6147,1982.4591,-1.0,stop,3
2023-04-04 10:00:00+00:00,2023-04-04 12:15:00+00:00,bull,bear,1981.355,1984.30542,1972.50374,1984.30542,-1.0,stop,27
2023-04-05 06:40:00+00:00,2023-04-05 07:10:00+00:00,bull,bear,2023.415,2026.41785,2014.40646,2026.41785,-1.0,stop,6
2023-04-05 08:55:00+00:00,2023-04-05 12:15:00+00:00,bull,bear,2023.955,2028.45268,2010.46196,2028.45268,-1.0,stop,40
2023-04-05 13:25:00+00:00,2023-04-06 02:45:00+00:00,bull,bear,2026.215,2032.27284,2008.04147,2008.04147,3.0,target,148
2023-04-06 11:25:00+00:00,2023-04-06 13:00:00+00:00,bull,bear,2018.358,2020.95467,2010.568,2010.568,3.0,target,19
2023-04-10 12:05:00+00:00,2023-04-10 13:00:00+00:00,bull,bear,1999.525,2003.05269,1988.94194,1988.94194,3.0,target,11
2023-04-11 09:15:00+00:00,2023-04-12 01:20:00+00:00,bull,bear,2003.688,2007.5263,1992.1731,2007.5263,-1.0,stop,181
2023-04-12 06:10:00+00:00,2023-04-12 12:30:00+00:00,bull,bear,2017.115,2021.13798,2005.04607,2021.13798,-1.0,stop,76
2023-04-13 06:15:00+00:00,2023-04-13 12:00:00+00:00,bear,bull,2018.535,2015.00017,2029.13948,2029.13948,3.0,target,69
2023-04-14 06:05:00+00:00,2023-04-14 07:05:00+00:00,bear,bull,2043.905,2039.32718,2057.63846,2039.32718,-1.0,stop,12
2023-04-14 09:35:00+00:00,2023-04-14 12:30:00+00:00,bear,bull,2036.328,2031.53711,2050.70068,2031.53711,-1.0,stop,35
2023-04-17 07:55:00+00:00,2023-04-17 12:30:00+00:00,bull,bear,2010.735,2013.68259,2001.89223,2001.89223,3.0,target,55
2023-04-18 06:20:00+00:00,2023-04-18 07:25:00+00:00,bull,bear,1998.445,2001.84194,1988.25417,2001.84194,-1.0,stop,13
2023-04-18 09:25:00+00:00,2023-04-18 10:40:00+00:00,bull,bear,1999.995,2004.28506,1987.12481,2004.28506,-1.0,stop,15
2023-04-18 12:35:00+00:00,2023-04-18 13:25:00+00:00,bull,bear,2002.405,2005.31648,1993.67056,1993.67056,3.0,target,10
2023-04-19 12:10:00+00:00,2023-04-19 13:30:00+00:00,bear,bull,1973.155,1968.91526,1985.87423,1985.87423,3.0,target,16
2023-04-20 07:35:00+00:00,2023-04-20 10:25:00+00:00,bull,bear,1996.235,2001.31106,1981.00682,2001.31106,-1.0,stop,34
2023-04-20 12:10:00+00:00,2023-04-20 12:30:00+00:00,bull,bear,1999.625,2004.89379,1983.81864,2004.89379,-1.0,stop,4
2023-04-21 12:25:00+00:00,2023-04-21 13:45:00+00:00,bear,bull,1988.995,1982.38997,2008.81009,1982.38997,-1.0,stop,16
2023-04-24 06:10:00+00:00,2023-04-24 13:35:00+00:00,bear,bull,1981.245,1976.15333,1996.52001,1976.15333,-1.0,stop,89
2023-04-25 06:05:00+00:00,2023-04-25 07:40:00+00:00,bear,bull,1996.678,1990.6132,2014.8724,1990.6132,-1.0,stop,19
2023-04-25 12:20:00+00:00,2023-04-26 05:20:00+00:00,bear,bull,1983.615,1975.71499,2007.31502,1995.964,1.5632,max_hold,192
2023-04-26 11:40:00+00:00,2023-04-26 13:20:00+00:00,bull,bear,1993.285,2000.62711,1971.25868,2000.62711,-1.0,stop,20
2023-04-27 07:40:00+00:00,2023-04-27 12:30:00+00:00,bull,bear,2000.315,2003.29017,1991.38949,1991.38949,3.0,target,58
2023-04-27 13:15:00+00:00,2023-04-28 06:15:00+00:00,bull,bear,1980.148,2003.75036,1909.34092,1985.665,-0.2337,max_hold,192
2023-04-28 10:10:00+00:00,2023-04-28 12:30:00+00:00,bear,bull,1983.908,1979.44467,1997.298,1979.44467,-1.0,stop,28
2023-05-01 07:20:00+00:00,2023-05-01 07:25:00+00:00,bear,bull,1981.045,1979.29096,1986.30711,1979.29096,-1.0,stop,1
2023-05-01 09:15:00+00:00,2023-05-01 12:25:00+00:00,bear,bull,1981.795,1976.7504,1996.92879,1996.92879,3.0,target,38
2023-05-01 13:30:00+00:00,2023-05-01 15:00:00+00:00,bull,bear,2000.145,2006.1714,1982.06579,1982.06579,3.0,target,18
2023-05-02 07:10:00+00:00,2023-05-02 09:45:00+00:00,bull,bear,1982.355,1985.69001,1972.34997,1985.69001,-1.0,stop,31
2023-05-02 11:55:00+00:00,2023-05-02 12:00:00+00:00,bull,bear,1986.285,1986.45919,1985.76242,1986.45919,-1.0,stop,1
2023-05-03 06:45:00+00:00,2023-05-03 07:30:00+00:00,bear,bull,2017.505,2014.17629,2027.49114,2014.17629,-1.0,stop,9
2023-05-04 12:05:00+00:00,2023-05-04 13:45:00+00:00,bull,bear,2040.645,2044.96748,2027.67757,2044.96748,-1.0,stop,20
2023-05-05 10:55:00+00:00,2023-05-05 11:40:00+00:00,bear,bull,2039.065,2035.98618,2048.30145,2035.98618,-1.0,stop,9
2023-05-08 11:45:00+00:00,2023-05-08 12:40:00+00:00,bull,bear,2022.614,2025.57339,2013.73584,2025.57339,-1.0,stop,11
